Aichig_Sportplatz_Wenner_03_S-N
  2.000
1
459
1
1
Phase Angle
mrad
0.0  4.16
 81.000   4.000    63.054     1.980
 78.000   6.000    86.100    -0.250
 75.000   8.000   128.621     1.620
 72.000  10.000   183.641     5.160
 69.000  12.000   234.245    -3.000
 66.000  14.000   266.653    -1.780
 63.000  16.000   321.382     0.790
 60.000  18.000   402.802     1.400
 57.000  20.000   488.877     2.920
 54.000  22.000   528.304     1.900
 51.000  24.000   513.386     1.100
 48.000  26.000   526.786     8.150
 45.000  28.000   530.634     8.630
 82.000   2.000    61.517     2.520
 79.000   4.000    57.134     2.460
 76.000   6.000    90.820    -1.670
 73.000   8.000   141.731     0.380
 70.000  10.000   193.636    -0.240
 67.000  12.000   241.448    -0.520
 64.000  14.000   269.553    -1.210
 61.000  16.000   335.210     0.070
 58.000  18.000   423.242     3.300
 55.000  20.000   511.797     2.180
 52.000  22.000   518.526    -3.180
 49.000  24.000   501.718   -10.520
 46.000  26.000   522.143    14.680
 43.000  28.000   515.423   -13.990
 80.000   2.000    58.296     2.560
 77.000   4.000    57.935     1.810
 74.000   6.000    95.080     2.490
 71.000   8.000   147.465    -1.030
 68.000  10.000   194.191     0.530
 65.000  12.000   243.649     2.880
 62.000  14.000   273.392     2.300
 59.000  16.000   349.695     0.640
 56.000  18.000   471.214     1.780
 53.000  20.000   502.465    -0.180
 50.000  22.000   481.989    -1.400
 47.000  24.000   489.037    -0.170
 44.000  26.000   502.138     0.200
 78.000   2.000    58.564     2.430
 75.000   4.000    65.669     1.600
 72.000   6.000   106.241     0.700
 69.000   8.000   154.023     0.820
 66.000  10.000   206.132     3.260
 63.000  12.000   236.214     2.290
 60.000  14.000   278.354    12.940
 57.000  16.000   386.517     3.710
 54.000  18.000   494.874     4.970
 51.000  20.000   480.226     1.430
 48.000  22.000   453.433     2.720
 45.000  24.000   481.603    13.190
 42.000  26.000   485.261   -13.190
 76.000   2.000    60.834     3.210
 73.000   4.000    68.533     2.450
 70.000   6.000   111.894    -7.620
 67.000   8.000   157.043     1.170
 64.000  10.000   213.244     0.180
 61.000  12.000   228.670     2.050
 58.000  14.000   306.371     4.190
 55.000  16.000   430.163     8.450
 52.000  18.000   476.049     7.070
 49.000  20.000   455.638     3.220
 46.000  22.000   448.196    -2.180
 43.000  24.000   479.656    -9.920
 40.000  26.000   497.061    -2.830
 74.000   2.000    55.745     2.000
 71.000   4.000    70.573     1.610
 68.000   6.000   118.339     2.480
 65.000   8.000   164.971     4.460
 62.000  10.000   208.893     4.790
 59.000  12.000   241.234     3.670
 56.000  14.000   346.991     2.790
 53.000  16.000   457.510     1.660
 50.000  18.000   447.871     0.040
 47.000  20.000   420.458     1.320
 44.000  22.000   442.202    16.640
 41.000  24.000   456.986    -7.220
 72.000   2.000    49.163     2.760
 69.000   4.000    76.295     3.540
 66.000   6.000   117.888    -3.010
 63.000   8.000   175.119     6.990
 60.000  10.000   207.869     4.140
 57.000  12.000   264.875     2.720
 54.000  14.000   382.196     1.570
 51.000  16.000   446.440     6.040
 48.000  18.000   414.950    -5.910
 45.000  20.000   400.595     3.870
 42.000  22.000   436.999    -9.070
 39.000  24.000   454.066    -3.940
 70.000   2.000    47.798     1.450
 67.000   4.000    81.326     1.230
 64.000   6.000   126.568     4.180
 61.000   8.000   188.309     3.280
 58.000  10.000   214.145     2.610
 55.000  12.000   298.250     0.660
 52.000  14.000   414.008     1.430
 49.000  16.000   417.340     2.430
 46.000  18.000   394.223     1.200
 43.000  20.000   404.626    -1.130
 40.000  22.000   430.724    -6.430
 37.000  24.000   469.235     9.300
 68.000   2.000    41.969    11.460
 65.000   4.000    80.337     2.310
 62.000   6.000   139.423     0.440
 59.000   8.000   195.162    -0.710
 56.000  10.000   224.494     6.450
 53.000  12.000   337.623     7.300
 50.000  14.000   418.931     1.450
 47.000  16.000   387.562     2.530
 44.000  18.000   377.611     2.040
 41.000  20.000   400.375     5.180
 38.000  22.000   425.957    11.410
 66.000   2.000    45.792     0.290
 63.000   4.000    90.244     1.990
 60.000   6.000   158.214     0.950
 57.000   8.000   189.857     1.690
 54.000  10.000   250.621     2.470
 51.000  12.000   365.987     0.740
 48.000  14.000   394.296     7.390
 45.000  16.000   363.238     1.910
 42.000  18.000   365.864    -1.340
 39.000  20.000   390.550     9.410
 36.000  22.000   422.068     2.490
 64.000   2.000    44.711     1.650
 61.000   4.000   102.400     1.490
 58.000   6.000   164.231     1.500
 55.000   8.000   190.129     4.290
 52.000  10.000   284.160    -0.750
 49.000  12.000   371.583    -0.290
 46.000  14.000   358.105     1.520
 43.000  16.000   343.555     5.560
 40.000  18.000   350.777     8.610
 37.000  20.000   387.450    -6.260
 34.000  22.000   414.289    17.420
 62.000   2.000    53.956     2.080
 59.000   4.000   110.597     1.230
 56.000   6.000   162.543     0.300
 53.000   8.000   203.978     2.300
 50.000  10.000   316.062     2.280
 47.000  12.000   362.886     6.530
 44.000  14.000   330.735    -4.110
 41.000  16.000   327.400     2.430
 38.000  18.000   332.360     1.720
 35.000  20.000   381.727    -2.490
 60.000   2.000    56.971     1.890
 57.000   4.000   117.199     3.410
 54.000   6.000   157.925     6.740
 51.000   8.000   231.354     4.310
 48.000  10.000   322.490     2.930
 45.000  12.000   333.857     0.490
 42.000  14.000   301.551     0.570
 39.000  16.000   293.530     2.820
 36.000  18.000   334.099    -8.280
 33.000  20.000   379.982    -5.300
 58.000   2.000    61.754     1.520
 55.000   4.000   122.997     1.070
 52.000   6.000   166.664    -2.420
 49.000   8.000   263.078     3.570
 46.000  10.000   314.438     3.820
 43.000  12.000   293.603     7.360
 40.000  14.000   282.143    -0.330
 37.000  16.000   272.677    -4.490
 34.000  18.000   356.897     8.400
 31.000  20.000   396.973    -7.150
 56.000   2.000    64.045     1.060
 53.000   4.000   126.969     1.380
 50.000   6.000   188.597     0.020
 47.000   8.000   275.400     2.740
 44.000  10.000   290.080    -2.780
 41.000  12.000   255.731    -0.910
 38.000  14.000   247.999    -3.880
 35.000  16.000   297.024    -2.600
 32.000  18.000   375.013     0.860
 54.000   2.000    68.078     1.760
 51.000   4.000   132.248     2.230
 48.000   6.000   211.202     4.740
 45.000   8.000   257.638     6.460
 42.000  10.000   246.287     3.970
 39.000  12.000   229.172     3.840
 36.000  14.000   234.171     1.630
 33.000  16.000   342.175     2.420
 30.000  18.000   401.438    -2.750
 52.000   2.000    72.897     2.530
 49.000   4.000   143.192     0.600
 46.000   6.000   210.255    -0.720
 43.000   8.000   219.089     1.980
 40.000  10.000   199.972     1.590
 37.000  12.000   215.242     2.020
 34.000  14.000   269.510     9.380
