Aichig_Sportplatz_DipoleDipole_02_SW-NE
  2.000
3
2233
1
1
Phase Angle
mrad
0.0  4.16
204.000   6.000 5   532.775     9.960
205.000   8.000 4   569.960    -2.660
209.000   8.000 5   667.423     0.470
209.000  10.000 4   703.415    10.080
188.000   2.000 1    87.404     0.200
189.000   2.000 2   105.609     1.160
190.000   2.000 3   103.118     2.470
191.000   2.000 4   116.148    -2.700
192.000   2.000 5   170.643    -2.650
191.000   4.000 2   161.664     4.030
193.000   4.000 3   267.814     1.140
195.000   4.000 4   380.409     8.680
197.000   4.000 5   344.267    17.530
196.000   6.000 3   409.918     4.060
199.000   6.000 4   396.738    -5.380
202.000   6.000 5   511.189     2.450
203.000   8.000 4   567.749    12.710
207.000   8.000 5   665.030    19.840
207.000  10.000 4   651.780    -2.780
186.000   2.000 1    78.934    -0.620
187.000   2.000 2   139.812     1.320
188.000   2.000 3   167.152    -0.650
189.000   2.000 4   155.539     0.780
190.000   2.000 5   173.405    -0.380
189.000   4.000 2   167.003     2.540
191.000   4.000 3   278.152    -4.120
193.000   4.000 4   372.462     0.420
195.000   4.000 5   486.277     0.520
194.000   6.000 3   461.102    -0.180
197.000   6.000 4   430.758     0.050
200.000   6.000 5   517.878    -4.000
201.000   8.000 4   553.845    10.960
205.000   8.000 5   655.407   -20.720
205.000  10.000 4   627.100    -0.260
184.000   2.000 1    77.858     3.740
185.000   2.000 2   105.975     3.600
186.000   2.000 3   170.254     3.540
187.000   2.000 4   190.446     0.480
188.000   2.000 5   168.962     3.120
187.000   4.000 2   201.136    -1.250
189.000   4.000 3   237.650     1.160
191.000   4.000 4   360.791    -0.880
193.000   4.000 5   481.377     4.770
192.000   6.000 3   427.512    -2.350
195.000   6.000 4   398.276   -10.050
198.000   6.000 5   435.649     0.420
199.000   8.000 4   461.548    11.170
203.000   8.000 5   546.577    14.610
203.000  10.000 4   563.476   -17.240
182.000   2.000 1    89.093     5.630
183.000   2.000 2   116.899     0.700
184.000   2.000 3   154.074     1.850
185.000   2.000 4   230.332    -0.380
186.000   2.000 5   246.090    -7.200
185.000   4.000 2   221.201     5.000
187.000   4.000 3   200.278     1.280
189.000   4.000 4   315.009     2.110
191.000   4.000 5   388.258     2.450
190.000   6.000 3   359.450    -5.460
193.000   6.000 4   433.321    11.620
196.000   6.000 5   388.320   -16.340
197.000   8.000 4   414.901    15.190
201.000   8.000 5   499.938    -0.390
201.000  10.000 4   497.691    18.630
180.000   2.000 1    54.937    -4.900
181.000   2.000 2    96.887     3.540
182.000   2.000 3   110.050     8.940
183.000   2.000 4   135.242    -0.070
184.000   2.000 5   192.097     4.600
183.000   4.000 2   162.890     2.530
185.000   4.000 3   189.903    -0.280
187.000   4.000 4   210.381     4.610
189.000   4.000 5   303.539     0.320
188.000   6.000 3   295.018     3.940
191.000   6.000 4   394.310    -7.300
194.000   6.000 5   335.871   -12.220
195.000   8.000 4   358.142    10.780
199.000   8.000 5   459.861    29.230
199.000  10.000 4   437.360   -10.630
204.000  10.000 5   520.443    -1.100
203.000  12.000 4   514.020   -25.580
178.000   2.000 1    49.654   -19.490
179.000   2.000 2    72.750     4.090
180.000   2.000 3   117.141     1.150
181.000   2.000 4   120.665    -1.850
182.000   2.000 5   150.419    -3.360
181.000   4.000 2   142.472     4.490
183.000   4.000 3   221.445     4.190
