Aichig_Sportplatz_DipolDipol_04_S-N
  2.000
3
308
1
1
Phase Angle
mrad
0.0  4.16
 32.000   6.000 5   294.585     1.120
 33.000   8.000 4   284.107     9.480
 37.000   8.000 5   199.308    14.380
 37.000  10.000 4   227.461   -22.090
 33.000  16.000 2   284.541    -4.190
 16.000   2.000 1    42.256     2.120
 17.000   2.000 2    42.217     1.700
 18.000   2.000 3    53.855     3.140
 19.000   2.000 4    60.927    -4.930
 20.000   2.000 5   100.418   -11.160
 19.000   4.000 2    85.489     3.980
 21.000   4.000 3    80.099     6.710
 23.000   4.000 4   157.068     4.720
 25.000   4.000 5   244.015    -0.850
 24.000   6.000 3   234.013     3.800
 27.000   6.000 4   324.279     1.210
 30.000   6.000 5   329.430     2.210
 31.000   8.000 4   325.551     6.580
 35.000   8.000 5   241.088     1.690
 35.000  10.000 4   264.889    -5.370
 14.000   2.000 1    44.666    -2.680
 15.000   2.000 2    52.970     1.490
 16.000   2.000 3    60.555    -0.120
 17.000   2.000 4    73.464     1.720
 18.000   2.000 5    79.637    -0.750
 17.000   4.000 2    78.921     2.960
 19.000   4.000 3   112.244     7.300
 21.000   4.000 4   147.054   -10.100
 23.000   4.000 5   237.452     2.600
 22.000   6.000 3   219.094     3.040
 25.000   6.000 4   372.133    -3.510
 28.000   6.000 5   364.751     3.620
 29.000   8.000 4   366.230    -0.960
 33.000   8.000 5   269.504   -19.560
 33.000  10.000 4   270.778   -10.120
 12.000   2.000 1    44.677     2.050
 13.000   2.000 2    46.434     3.780
 14.000   2.000 3    65.046     2.280
 15.000   2.000 4    70.282    -2.060
 16.000   2.000 5    81.150     5.870
 15.000   4.000 2    83.535     6.780
 17.000   4.000 3   140.451    11.350
 19.000   4.000 4    93.376    38.030
 21.000   4.000 5   216.902    12.620
 20.000   6.000 3   204.446     8.090
 23.000   6.000 4   363.024    -3.990
 26.000   6.000 5   372.375     1.880
 27.000   8.000 4   410.990    -2.330
 31.000   8.000 5   289.228   -17.500
 31.000  10.000 4   283.825    11.790
 10.000   2.000 1    51.316     3.550
 11.000   2.000 2    50.712     2.270
 12.000   2.000 3    69.037     0.860
 13.000   2.000 4    91.610    -0.450
 14.000   2.000 5    94.634     7.860
 13.000   4.000 2    95.044     1.600
 15.000   4.000 3   111.216     2.410
 17.000   4.000 4   155.712     7.730
 19.000   4.000 5   200.377     0.220
 18.000   6.000 3   112.082    -6.480
 21.000   6.000 4   349.462    -2.870
 24.000   6.000 5   440.385    24.120
 25.000   8.000 4   408.357    12.230
 29.000   8.000 5   413.379     0.270
  8.000   2.000 1    46.142    -3.610
  9.000   2.000 2    52.791     1.970
 10.000   2.000 3    61.831     6.190
 11.000   2.000 4    79.216     5.320
 12.000   2.000 5    99.595    -0.760
 11.000   4.000 2    93.595    -0.650
 13.000   4.000 3   110.565     1.410
 15.000   4.000 4   213.282     8.330
 17.000   4.000 5    61.867   -30.970
 16.000   6.000 3   182.417    -5.420
 19.000   6.000 4   285.265    -9.130
 22.000   6.000 5   438.766     1.840
  6.000   2.000 1    53.209    -1.870
  7.000   2.000 2    48.282    -0.110
  8.000   2.000 3    67.903     3.760
  9.000   2.000 4    78.978    -0.270
 10.000   2.000 5    98.614     1.150
  9.000   4.000 2    89.407    -0.060
 11.000   4.000 3   119.515    -1.560
 13.000   4.000 4   131.659     6.360
 15.000   4.000 5   183.058    19.040
  4.000   2.000 1    48.308     3.250
  5.000   2.000 2    50.553     3.860
  6.000   2.000 3    58.566     4.830
  7.000   2.000 4    80.026     1.380
  8.000   2.000 5    87.594     6.090
2
34
0	519
2	519
4	519
6	519
8	519
10	519
12	519
14	519
16	519
18	519
20	519
22	519
24	519
26	519
28	519
30	519
32	519
34	519
36	519
38	519
40	519
42	519
44	519
46	519
48	519
50	519
52	519
54	519
56	519
58	519
60	519
62	519
64	519
66	519
1
0
0
0
0
0
0
0
